construction_name,construction_rotation,construction_center_lat,construction_center_lng,reference_point_lat,reference_point_lng,point2_lat,point2_lng,point3_lat,point3_lng,point4_lat,point4_lng
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),106,49.802443401049395,-97.08214483594747,49.801695634516186,-97.08184851129364,49.801783724536214,-97.08187320565472,49.80175472021353,-97.08199663176988,49.80170016609132,-97.08202874309431
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),66,49.802265117499815,-97.08229344864793,49.801815229812824,-97.08132174945746,49.801747966670895,-97.081421582724,49.80187246613553,-97.08142839468339,49.80181817668203,-97.08156352958994
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),264,49.80234091973278,-97.08218189498496,49.802962587647365,-97.0828906598917,49.8028868833136,-97.08281663341455,49.802898707113364,-97.08268560031968,49.80302084717803,-97.08276054211376
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),43,49.802536030014885,-97.08200180768165,49.80236695784481,-97.08083499098898,49.80230087022601,-97.08094598071084,49.802277293582264,-97.08088407086517,49.80239274942014,-97.08096780943212
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),115,49.80251237029397,-97.08223583722844,49.801743890933146,-97.08212439721642,49.80173049720231,-97.08227267663905,49.80183338975949,-97.08212743742651,49.80181533553024,-97.08231791122965
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),276,49.80227306123184,-97.08226495189469,49.80297625443342,-97.08275796713228,49.80289227071737,-97.0827099456384,49.802923357834004,-97.08258313093849,49.803009538694695,-97.08262935755785
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),322,49.80243071538279,-97.08207518573094,49.80314808889709,-97.08163392799277,49.80306745417014,-97.08169417370037,49.80303411871186,-97.08151666721443,49.8031164905326,-97.08151755757605
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),211,49.802312698776966,-97.08237362244877,49.8023214873895,-97.0835694017549,49.80231408519047,-97.08343117728488,49.80240936787795,-97.08344797326684,49.802409668426584,-97.08355741097918
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),181,49.80222820399337,-97.08182264983166,49.80184992183833,-97.08286502807418,49.80188811807519,-97.082739588874,49.80195224103065,-97.0827559750318,49.8019566686675,-97.08297607208543
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),281,49.80237027851769,-97.08249131268076,49.80309852926028,-97.08288749513626,49.8030121637971,-97.08285099740512,49.80303889977227,-97.08271908776223,49.803130691019625,-97.08275781399766
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),14,49.80227352618801,-97.08186142738666,49.80249075900368,-97.08071390999895,49.802471756751224,-97.08084944916087,49.802379808447455,-97.08081170666782,49.802389693724926,-97.08070772890049
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),240,49.80223203550029,-97.08206842095015,49.802613893145576,-97.08310767322273,49.80256416719564,-97.08299233901076,49.802667358747314,-97.08289487008076,49.80270206763684,-97.08309255304303
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),4,49.80241015286162,-97.08253447592811,49.802752696121,-97.08146283301947,49.80271879167906,-97.08159120120261,49.8026374441231,-97.08154049647443,49.802646330933726,-97.0813840877185
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),58,49.80232777519069,-97.08210097094468,49.80196954977909,-97.0810417176821,49.801920604021454,-97.08124753632717,49.801866391932485,-97.08111144515232,49.80201664955204,-97.08115966705077
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),113,49.802326722459796,-97.08213685766877,49.80156122141246,-97.08198393342398,49.801650597239494,-97.08199181100501,49.80163456220207,-97.08206597865325,49.80158676498407,-97.08210980719214
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),0,49.80235983248883,-97.08217476419642,49.80274978949714,-97.08114275409469,49.80271018817253,-97.08126714517596,49.802666540866696,-97.08117601649442,49.80267802337669,-97.08109258733538
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),22,49.802371998687725,-97.08210998603849,49.80248404041237,-97.0809267931678,49.802477398035435,-97.08106511073642,49.80240474583394,-97.08108221022565,49.80237745419362,-97.08096035791284
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),245,49.80251846488361,-97.08194749423367,49.80295733024884,-97.08293123340877,49.80290130565394,-97.08282305220061,49.802968387020165,-97.08280220784343,49.80303490918462,-97.08286600385443
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),107,49.802338388975066,-97.08185487393031,49.80158739846209,-97.08157881443884,49.80156899183992,-97.08172299412713,49.801675753228736,-97.08160112308913,49.80162981876002,-97.0817656600535
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),95,49.80243459315885,-97.08246072138711,49.80173705825562,-97.08194877963865,49.80172415665504,-97.08204961642522,49.80182048867481,-97.08199906192864,49.80179296864267,-97.08208063037554
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),274,49.802354712814825,-97.08231803278673,49.80304637243156,-97.08284877207544,49.80296352156591,-97.08279623847491,49.80298802176528,-97.08270610729276,49.8030593887591,-97.0827188387078
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),314,49.802466375392335,-97.08230195947151,49.8032164037225,-97.08201968540085,49.80313114212711,-97.08206195707963,49.80314859110755,-97.0819262066777,49.80320017346777,-97.0819148222591
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),18,49.8022825865742,-97.08204571591791,49.80244762585887,-97.08087751606874,49.802434772236346,-97.08101477868921,49.80233696419918,-97.08099770058375,49.802361198657294,-97.08085468433647
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),68,49.80215028868048,-97.0824337155661,49.801678787436536,-97.08148693681716,49.80160759243487,-97.0815716882413,49.801738391086346,-97.08159042196701,49.80169074229236,-97.08171157954104
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),221,49.80234060123114,-97.08203087060286,49.80248327601006,-97.08320612108348,49.80246049443614,-97.08307198765242,49.80256167904191,-97.08303209630792,49.8025780679234,-97.0831865808817
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),239,49.80241046435343,-97.08208871586058,49.80278055742138,-97.08313813912122,49.802732138200675,-97.0830214774602,49.8028017289951,-97.08297174729402,49.80286009633123,-97.08306874563009
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),34,49.80239318320058,-97.08207678514592,49.802344002102096,-97.08088335720308,49.8022420744897,-97.08100964797201,49.80225186272288,-97.08088817505744,49.80235606590725,-97.08102079154709
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),319,49.8023789898657,-97.08230900832275,49.803110285453634,-97.08192652660361,49.80302772619992,-97.08198015104499,49.80301045789382,-97.08184109315054,49.803059923384616,-97.08176198953308
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),130,49.80216983687199,-97.08219523638812,49.80140892655418,-97.08239575222052,49.80149588373415,-97.08236280055517,49.80148804091858,-97.0824525844677,49.80144627250899,-97.08255942145196
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),204,49.80237571718246,-97.08228140950128,49.80229038302513,-97.08346993551176,49.80229390841639,-97.08333134373724,49.80236496523055,-97.08333702553831,49.80235150611959,-97.08346363723855
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),261,49.80239852896116,-97.08226392939767,49.802995403515574,-97.08302213373905,49.80292230347507,-97.08294206984435,49.802963578145004,-97.08283404450684,49.803078811018466,-97.08294715691703
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),202,49.80236816843871,-97.0822910364546,49.80225611466856,-97.08347422375508,49.80226275969714,-97.0833359071244,49.80231525844859,-97.08331505739737,49.80233132399974,-97.08345464886571
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),104,49.80232199891962,-97.08235596324485,49.80158136261513,-97.08201938723033,49.80157855860375,-97.08209813654976,49.80166884273383,-97.08204882955403,49.80163401750785,-97.08219929729357
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),199,49.80230143699807,-97.08218311138677,49.8021495699259,-97.08335558894517,49.80216087804246,-97.08321800099355,49.802279460561486,-97.0831926253222,49.802238010393,-97.08337345557025
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),235,49.80245965564231,-97.08215446015778,49.80278159941272,-97.08324132693383,49.802738550550416,-97.08311971631156,49.802848232919786,-97.08306919336435,49.80284736507321,-97.08311087195358
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),57,49.802536387964054,-97.08194850160316,49.80219014880404,-97.08087971854859,49.80215088089286,-97.08105169318553,49.80214547219646,-97.08097780258466,49.802235912792405,-97.08099892406024
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),76,49.80246962357447,-97.082049138616,49.80191766524551,-97.08121323716551,49.801868935214316,-97.08127623855988,49.80198598453551,-97.0813028636543,49.80192476718378,-97.0814180940671
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),165,49.80229124412947,-97.082173880902,49.801742172664966,-97.08301433087374,49.80180120538162,-97.08291006296781,49.80187572760386,-97.08300593558384,49.80181813667856,-97.08310677064902
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),165,49.80237719840713,-97.08212033786577,49.80182812694261,-97.0829607893296,49.80188715965927,-97.08285652123855,49.8019410758196,-97.08294233085107,49.801915269257734,-97.08311316251377
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),182,49.80230595208626,-97.08243862171378,49.80193946917722,-97.08349107170655,49.80197624661533,-97.08336461856604,49.80206066100829,-97.08337319776402,49.80199799716277,-97.08353763394653
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),338,49.802269830853184,-97.08204052363546,49.80288091299064,-97.08130999481405,49.80281411989478,-97.08140234318782,49.80275928170289,-97.08131430381178,49.802846153126254,-97.08125635700891
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),23,49.80242637163002,-97.08233006664376,49.8025250685249,-97.08114402318103,49.802519985201464,-97.08128249941423,49.8024367380006,-97.08125125998212,49.80246167169491,-97.08118017704646
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),2,49.802317446995346,-97.08180572809432,49.80268392037368,-97.08075326191837,49.80264714508822,-97.08087971841013,49.80256446069352,-97.08082883752229,49.802631099398035,-97.08066244417553
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),286,49.80254053935926,-97.08234083586284,49.80328830513694,-97.08263717026493,49.80320021523757,-97.08261247410299,49.803182126227156,-97.08247943189428,49.803296301030024,-97.08249817985393
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),197,49.80249960392929,-97.08243352308826,49.80232141922553,-97.0835970791319,49.80233581963205,-97.08346018595239,49.802440101740665,-97.0834588610505,49.802384834141705,-97.0836739119875
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),178,49.802601789156874,-97.08222931784474,49.8021888148371,-97.08323960138888,49.80223119594889,-97.08311743041507,49.802299898399,-97.08319215023886,49.80228021286117,-97.08324503550062
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),323,49.80218872662954,-97.08212347149068,49.80290102045674,-97.08166288510014,49.80282107663232,-97.08172530175092,49.80280637923376,-97.08154393915234,49.802855567092216,-97.08155545544318
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),165,49.80237190780707,-97.08206709127082,49.801822836342545,-97.0829075426428,49.80188186905921,-97.08280327456315,49.80194228756761,-97.08292927643723,49.801892719718396,-97.08297724454128
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),11,49.802189541438906,-97.08205222965778,49.802445238608406,-97.0809239013221,49.80242168401105,-97.08105771374352,49.80235988311466,-97.08106596857344,49.802351945959856,-97.08086214289244
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),27,49.80216746999059,-97.08233453016224,49.80221252772378,-97.08114071588003,49.80213862385951,-97.08130417782728,49.802149991150955,-97.08114214912116,49.80221369133931,-97.08127940330361
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),69,49.802421997128256,-97.082214122154,49.801939902906035,-97.08128023173673,49.80189164244849,-97.0813822878429,49.80200066316467,-97.0813820900225,49.80194365952124,-97.08147272064951
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),101,49.80239087058616,-97.08238015553094,49.801662618493076,-97.08198398482551,49.80165628547575,-97.0820922945203,49.80174898419361,-97.08202048019096,49.80174469695956,-97.08212552818024
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),333,49.802119971841336,-97.08197978683049,49.80276982282791,-97.08133455862634,49.80269808905837,-97.08141753571269,49.80266631874813,-97.08126427671341,49.802698948904776,-97.08125456344072
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),210,49.80227242110098,-97.08216078684934,49.80226773881667,-97.08335662051627,49.802261894740056,-97.0832182170937,49.80234165200736,-97.08326375270615,49.802350492835195,-97.08333609622612
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),224,49.802200892801494,-97.0822568630301,49.80238307085745,-97.08341893082265,49.802355789608505,-97.08328682880685,49.802458398675824,-97.08329916854991,49.802461363451236,-97.08336635697853
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),350,49.80248722274103,-97.08241416041778,49.802986920120624,-97.08150274215,49.80293397903548,-97.08161458927081,49.802863421566684,-97.08151389123587,49.80292875405078,-97.08142368291912
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),160,49.802453965719785,-97.08232761613223,49.801859706058735,-97.08309072676104,49.801924379490046,-97.08299482673192,49.80200239666254,-97.08314700310089,49.801934751378866,-97.08312982548063
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),50,49.802168138798336,-97.08214116887491,49.801908548154024,-97.08101498321625,49.80186555071009,-97.08122062821423,49.801824815640295,-97.0810691766305,49.801944594626725,-97.08114194052452
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),107,49.80225893810539,-97.08218657584003,49.80150794759242,-97.08191051680156,49.801458448815715,-97.08200908056008,49.80159630235905,-97.08193282541524,49.80160054943746,-97.08210831183492
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),203,49.80231428183378,-97.08202989967295,49.80221557283531,-97.0832159355538,49.80222065882005,-97.08307746042584,49.802310754959585,-97.08306664120647,49.80229783185575,-97.08323536252028
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),103,49.80209452228562,-97.08199787512736,49.80135779005824,-97.08164132545777,49.80133646756257,-97.08177885987128,49.801444925207996,-97.08167312855397,49.80144361482335,-97.08175721054843
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),44,49.802351379317216,-97.08217214534028,49.80216918964203,-97.08101008268136,49.80211510764018,-97.08120666359697,49.802104099415914,-97.08109760054951,49.802196473382516,-97.08114218295279
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),84,49.80237619879456,-97.08199894517435,49.801754526557744,-97.08129019795275,49.80166577939711,-97.08140877034299,49.801830231747196,-97.0813642205978,49.80179077858584,-97.08142649020789
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),342,49.8025260013711,-97.08234988329957,49.803102704520704,-97.08155508478175,49.80304023190877,-97.08165442768454,49.80293923950692,-97.08156113924512,49.803019782476824,-97.08146837852719
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),122,49.80233044253763,-97.08218466813487,49.80155892563004,-97.08221916102063,49.80155480625036,-97.08230009974571,49.80164799650081,-97.08220527991158,49.801666813772734,-97.0823387720124
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),15,49.80229950021304,-97.08223282559713,49.80250377400852,-97.08107960850016,49.80248630139851,-97.08121564088405,49.80239262550783,-97.08118472163125,49.80240528864335,-97.08106756782813
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),180,49.8023817126714,-97.0818573522668,49.80199174649927,-97.08288934621017,49.8020313498998,-97.08276495856134,49.802127931155525,-97.08282906334053,49.80208154468783,-97.0829228225622
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),211,49.802400208570276,-97.08194463386575,49.80240899718279,-97.08314041533328,49.80240159498375,-97.08300219061339,49.80249085355296,-97.0829972549354,49.80248387589849,-97.08306980357293
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),330,49.80248739271504,-97.08233065206316,49.803158148364254,-97.08173899871616,49.803083710008565,-97.08181604587115,49.80306942377327,-97.081662137436,49.803135611103905,-97.08165897601235
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),208,49.80238554125044,-97.08230367706972,49.802353925559736,-97.08349853154672,49.802351202592085,-97.0833598961842,49.80244092495434,-97.08336019228634,49.80246886732807,-97.08354617614506
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),5,49.80242354947597,-97.08188721554856,49.802753969333445,-97.0808064732063,49.80272151602386,-97.08093573863697,49.8026590399167,-97.08087613316391,49.80270919161476,-97.08077528144109
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),64,49.802182169206986,-97.0823227397057,49.80175444319568,-97.08132730785745,49.801710506808696,-97.08151807243782,49.80172166481831,-97.08137595703833,49.80180924245782,-97.08143698280269
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),251,49.80223734534148,-97.08245806787613,49.80274017470512,-97.08336533701217,49.8026771585542,-97.08326682241041,49.802758666055084,-97.0831652952867,49.80281271486233,-97.08325674349176
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),199,49.80215225637428,-97.08233025158053,49.80200038930213,-97.08350272552619,49.802011697418685,-97.08336513799853,49.80209667110868,-97.08337126509089,49.80213134721294,-97.08351456659017
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),357,49.80230555375133,-97.08178037195526,49.80272983660676,-97.08078139783832,49.80268608774769,-97.08090240716824,49.8025999985286,-97.08079531066505,49.80264891451115,-97.08071656991838
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),24,49.802435022788664,-97.0821823401553,49.802520344791525,-97.08099380849947,49.80251682206961,-97.08113240108513,49.802415375026754,-97.0811365967793,49.802411878747016,-97.08104507225062
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),134,49.80233395975668,-97.08219158270897,49.80158393074096,-97.0824738472619,49.801669192526305,-97.08243157785373,49.801730830719016,-97.08257733556717,49.801636010456996,-97.08258352588848
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),37,49.802513319010195,-97.0825019833797,49.802423892547594,-97.0813141764992,49.80235092955101,-97.08147283411358,49.80236055049902,-97.08132345492837,49.802440582209314,-97.08145044450453
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),185,49.80244839322296,-97.08236463388232,49.802117963315744,-97.0834453620273,49.80215041888561,-97.08331609957035,49.80221718957263,-97.08336740500187,49.802211881402364,-97.08350970192221
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),2,49.802203385299315,-97.08183916116958,49.80256985867767,-97.0807866974732,49.80253308339221,-97.08091315366704,49.80243337095483,-97.08087292012425,49.80250550377982,-97.08074072924472
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),243,49.802249885029326,-97.08192820799182,49.80266632434784,-97.0829350727001,49.80261277066084,-97.08282392863593,49.80267172178531,-97.08280067589568,49.80276920300085,-97.08285207189118
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),321,49.802363402966776,-97.08231072063207,49.80308563764627,-97.08188892885225,49.80300433657952,-97.08194698487115,49.802976490033835,-97.08186542129152,49.8030440123625,-97.0817431854455
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),66,49.802422413042756,-97.08224284627028,49.801972525355744,-97.08127114392288,49.80193206573142,-97.081428261892,49.801862833212446,-97.08138041487933,49.802029761678455,-97.08137778949528
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),204,49.8022652663308,-97.08204148698724,49.80217993217349,-97.0832300102863,49.802183457564745,-97.08309141882795,49.80227641005122,-97.08310292827434,49.80230598055689,-97.08321731802619
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),286,49.80233233075232,-97.08230197291526,49.80308009652999,-97.08259830604291,49.80299200663063,-97.08257360998718,49.803032547522186,-97.08243748794878,49.803096292872794,-97.08246305661451
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),328,49.802176759155806,-97.08193909929152,49.80286043318039,-97.08138407956584,49.80278430468504,-97.08145705418617,49.80272923562454,-97.0813206668946,49.802811516782505,-97.08126790776947
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),90,49.802339500644266,-97.08219550541669,49.801673418050754,-97.08159132163219,49.80164421155578,-97.08169753378709,49.80175370249419,-97.081652678327,49.801705263161,-97.08179297123537
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),122,49.802434423478346,-97.08204261310061,49.80166290657077,-97.08207710606045,49.80175197744153,-97.08206322492158,49.80175494624621,-97.0821681198759,49.80167329790767,-97.08227043114711
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),319,49.802328530014734,-97.0821955085751,49.80305982560266,-97.08181302725463,49.80297726634896,-97.08186665164011,49.802943414445686,-97.08168445598598,49.80300259253662,-97.0816487030323
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),90,49.80223455332751,-97.08230244151923,49.801568470734004,-97.08169825904436,49.8015353425109,-97.08179654365954,49.80164875517742,-97.08175961560619,49.8016082255572,-97.08187986993066
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),275,49.802334264767055,-97.08195462697353,49.803031797415166,-97.08246658241289,49.802948367417216,-97.08241629718705,49.80296902639314,-97.08224864400093,49.80304992099032,-97.08234369820622
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),191,49.80252320838136,-97.08198884071429,49.80226750025756,-97.08311716490766,49.80229105729903,-97.08298335394524,49.80239627166403,-97.08302037987502,49.80238726609842,-97.08318803355616
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),159,49.80243430264334,-97.08218403143887,49.80183153764494,-97.0829309567854,49.80189728146524,-97.08283682015606,49.80195445594613,-97.08294500153752,49.80186427732596,-97.08308272491128
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),96,49.80246807962214,-97.08215555057198,49.801764884329216,-97.08166254766985,49.80174136290476,-97.08176624938872,49.80184886843282,-97.08171056641841,49.80182349925434,-97.08180373528106
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),353,49.80231908996774,-97.08226368248073,49.80278731581211,-97.08131299720702,49.802738225354894,-97.08142898351936,49.80266829252032,-97.08131212948827,49.80268795908153,-97.08121649791441
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),343,49.80248069682612,-97.08218576672985,49.80304835936921,-97.08137549573475,49.80298701529083,-97.08147651270555,49.8029035609875,-97.08132608666821,49.80297560288356,-97.0812615227031
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),242,49.80208576386532,-97.08232238642897,49.802490798165934,-97.08334035485701,49.802438504591755,-97.08322778000928,49.80252172731308,-97.0830978008756,49.8025951140423,-97.08328773171951
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),314,49.80256250755362,-97.0822589479014,49.80331253588379,-97.08197667327022,49.803227274288396,-97.08201894503294,49.803183811190834,-97.08194324540653,49.803265985792606,-97.08184748162343
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),278,49.80231285005977,-97.08214151756393,49.80302672010242,-97.08259620932994,49.802941705859766,-97.08255275833055,49.80296588791549,-97.08243479737521,49.80304671036093,-97.08243889360894
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),193,49.802178614299535,-97.08211242080516,49.80194847742258,-97.08325387646344,49.801969006024606,-97.08311887413959,49.80204669389039,-97.08315849426779,49.80204586213518,-97.08327751157839
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),1,49.80236039400352,-97.08202433568333,49.80273866680934,-97.08098193830578,49.80270047268724,-97.08110738125546,49.80261085370075,-97.08098815389279,49.8026216018645,-97.08092519181399
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),100,49.802401079887645,-97.0823766781147,49.80167740126871,-97.08196087589465,49.80166341872432,-97.08203498482092,49.80176334272337,-97.08199970098845,49.80173114202069,-97.08214949233965
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),298,49.80228448711935,-97.08241351484203,49.803055677622176,-97.08246249023456,49.802966198748535,-97.08246671114448,49.802953623419945,-97.0822719735224,49.803048826341545,-97.08232194785172
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),123,49.802487367849004,-97.08186909256384,49.80171635698173,-97.08192444194513,49.80180525792672,-97.08190815448347,49.80179560552611,-97.08210360404894,49.80172002327986,-97.08204351532704
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),319,49.8021829190794,-97.08229384391771,49.80291421466733,-97.08191136374761,49.80283165541364,-97.0819649879718,49.8028070779796,-97.08187409509608,49.80285593187485,-97.08180017354744
