construction_name,construction_rotation,reference_point_lat,reference_point_lng,point2_lat,point2_lng,point3_lat,point3_lng,point4_lat,point4_lng
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),159,49.80153334564995,-97.07796704143203,49.80148716617797,-97.07815091429167,49.80146850737648,-97.07807402356269,49.8016184264148,-97.0781002270127
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),40,49.80196220989889,-97.07627006782603,49.80186200935421,-97.07629822358874,49.80185595889775,-97.07616413368052,49.80194260802304,-97.07613757671956
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),201,49.80195320446858,-97.07835611235836,49.801945312894034,-97.07848521782812,49.80200846679436,-97.0783762537353,49.80202865997104,-97.07849867699314
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),3,49.80238958390128,-97.07637947871575,49.8023128410098,-97.07636669807957,49.802363587930515,-97.076170135536,49.80241232240004,-97.07625206266813
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),123,49.80138825690574,-97.077353319205,49.80130802316646,-97.07756289248121,49.801303011953436,-97.07739466042011,49.80140487039706,-97.0775452512949
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),62,49.80171761904841,-97.07640887752237,49.801635089975,-97.07643415942916,49.801588517098125,-97.07632646391939,49.80167625671598,-97.07631309992426
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),116,49.80139026866651,-97.07722423467166,49.80136290968458,-97.07736332771427,49.80127950163662,-97.07735246250483,49.80130005254049,-97.07721614266869
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),94,49.80146155610936,-97.07683606676864,49.80143075423092,-97.07702941511744,49.80134847652594,-97.0768730577227,49.80135666428055,-97.07677091686563
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),135,49.80140840420813,-97.0775721899512,49.80133644161144,-97.07775211581554,49.80133108772567,-97.07764035625175,49.80141860875814,-97.07770775993143
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),120,49.80138787223143,-97.07729795624024,49.80135453045975,-97.07743923353416,49.8013487253416,-97.07743113055868,49.80129773404141,-97.07728338450474
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),23,49.80216398039951,-97.07626669809522,49.8020722112706,-97.07624287276758,49.8021241912816,-97.07612156612191,49.80216823314361,-97.07612204739571
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),195,49.801883556740066,-97.07833142967144,49.801865143308135,-97.07847322501478,49.80197708115313,-97.07835801619927,49.80195694602543,-97.07847633157036
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),10,49.80231367655043,-97.07632617266886,49.80218492859342,-97.07629301773311,49.802208707276876,-97.07614632315739,49.8023553789266,-97.07616486015019
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),110,49.80140006773558,-97.07711458632443,49.801344111787394,-97.07724525978084,49.80133332143855,-97.07725881097366,49.801310308754935,-97.07706993040333
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),322,49.80270710561539,-97.0769332484271,49.802670877331735,-97.07681251793224,49.80270974578085,-97.07675803751688,49.80279274631534,-97.07687074260579
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),47,49.80188088208759,-97.07629827389678,49.801812898482815,-97.07634354827174,49.80176353041336,-97.0762259635781,49.80185759619728,-97.07613776692993
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),67,49.80166803107117,-97.07645995616481,49.80157616630327,-97.0765321619404,49.80153349045184,-97.07643623974359,49.80158496171326,-97.07633817239918
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),351,49.80250804854088,-97.07650273482886,49.80243224124906,-97.076418050077,49.802490196618244,-97.0763161141692,49.802564771726665,-97.07639446158335
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),138,49.80141802414101,-97.07762551229749,49.80141769334672,-97.0777839125871,49.80136521074054,-97.077859894065,49.801329383463056,-97.07766719385782
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),215,49.80211936385186,-97.0783690817041,49.8021893140719,-97.07829932645288,49.802231627302724,-97.07847817308148,49.80213001029258,-97.07853521185068
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),126,49.801390511169615,-97.07740857510916,49.8013133851886,-97.07758846937573,49.80130438722497,-97.07741745735295,49.80140149712581,-97.0775523017447
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),276,49.80268957631357,-97.07775924950242,49.802695108026455,-97.07765548851806,49.80280348356522,-97.07768895771181,49.802779470211945,-97.07779618783673
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),246,49.80246301175346,-97.07817932213793,49.802537300072686,-97.07802379086796,49.802591364231226,-97.07825912791895,49.80251940139271,-97.0782795724112
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),191,49.801838215745775,-97.07830876155079,49.801824913626454,-97.07844010102122,49.80193249808768,-97.0782989824591,49.801878892012034,-97.07843806200954
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),19,49.80221091656844,-97.07627936694539,49.8021533248609,-97.07630265409152,49.802144150046836,-97.07618719753414,49.80221536690366,-97.07613197935537
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),359,49.80243089279029,-97.07641625584267,49.80235586582389,-97.07641541611636,49.80236968087624,-97.07625872670857,49.80246592982567,-97.07625493613563
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),143,49.801438015461166,-97.07771241598728,49.80137525127933,-97.07785024840977,49.801353801799976,-97.07778440725838,49.80149301899698,-97.07786095125485
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),334,49.80264206263078,-97.07673646029791,49.802571778986454,-97.07666697988448,49.80264953655371,-97.07651117607469,49.80270703019385,-97.07665620955217
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),322,49.80270710561539,-97.0769332484271,49.80266962065537,-97.07680693802787,49.80276534343549,-97.07670504364594,49.80278825652003,-97.07687879986547
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),278,49.80269922262803,-97.07772549632867,49.80272908020073,-97.07759497840293,49.80284481959029,-97.07763988641055,49.80279378322816,-97.07779211510021
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),297,49.80275137541087,-97.07738587930379,49.80276909361826,-97.07721130897762,49.80283592743081,-97.0772577030178,49.80284527582681,-97.07736811716191
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),318,49.80272270868143,-97.07700299455828,49.80266936166368,-97.07685642957091,49.80278600943129,-97.07681804076016,49.80280243179189,-97.07697311615328
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),4,49.80237900564552,-97.07637098951642,49.80228529177272,-97.07630477817393,49.80233818631836,-97.07619410440932,49.80241926169557,-97.07624743057356
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),1,49.80241044551178,-97.07639730868694,49.80234923363517,-97.07632826299991,49.80237870055865,-97.07619288498948,49.80246275290641,-97.07630417640758
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),230,49.802293902408515,-97.07831349318147,49.80233517040331,-97.07824010714997,49.80241276977258,-97.07839410844235,49.802322665148615,-97.07846487167565
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),283,49.802719962998204,-97.07763901274762,49.802740041085876,-97.07744470149339,49.80280953676543,-97.07751502424331,49.80280706543847,-97.07767154653772
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),181,49.80173028090989,-97.07823119367485,49.80171151748727,-97.07838054582778,49.80178858379271,-97.07825031973925,49.80177074790312,-97.07840711586991
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),199,49.80192980787245,-97.07834914228935,49.80192695985727,-97.0784707094939,49.80201770123029,-97.07836887398398,49.80203235549705,-97.07850617877395
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),348,49.80253486130282,-97.07653933738854,49.8024637267078,-97.07642078074602,49.80253027907678,-97.07634369790722,49.80259049707903,-97.07644250908834
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),136,49.801411410456176,-97.07759004987703,49.80138464514724,-97.0778155610568,49.80130677123738,-97.0776435960568,49.80145523952705,-97.07768509962695
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),260,49.802586422836775,-97.07800645312892,49.80267454856129,-97.07791209091857,49.80274039005471,-97.07795924011408,49.802672603730166,-97.07807924097786
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),330,49.80266668412157,-97.07679965586246,49.8025848698324,-97.07668534173702,49.802702467211866,-97.07660955562373,49.80271818910377,-97.07673955632866
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),189,49.801815955782594,-97.07829560276319,49.80176727789769,-97.07844891811426,49.80192936070369,-97.0783346824726,49.801834487299466,-97.07849262437608
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),171,49.80163267944873,-97.0781257657421,49.801571428325026,-97.07825876361132,49.8017105424203,-97.07824372392687,49.80167034548392,-97.07832696598113
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),251,49.80251018004076,-97.07812300936669,49.80260850489089,-97.07801368973938,49.80263161968947,-97.07809131582054,49.80257235126332,-97.07822167263662
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),324,49.80269813542398,-97.07689905057457,49.80266389247218,-97.07671829390011,49.80275845596003,-97.0766814199767,49.802773727111294,-97.07682585275562
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),40,49.80196220989889,-97.07627006782603,49.801882991309,-97.07630779163294,49.801854746877375,-97.07615075895359,49.8019481058013,-97.07615056730413
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),353,49.80248950221521,-97.07647956294859,49.8024089096732,-97.07639946480154,49.802478043892634,-97.07626542707006,49.80255784369805,-97.0763595058917
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),71,49.80163054798747,-97.07650552057055,49.80157211068163,-97.076609276699,49.80147515477793,-97.0765534370862,49.801570437024516,-97.07638861171216
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),101,49.80142848043549,-97.07695458466277,49.80138235857134,-97.07712688495272,49.8013062587054,-97.0770813288877,49.801342572465614,-97.07692239210522
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),153,49.80149224689101,-97.07787649473612,49.80147806971599,-97.07804997967543,49.801409834908256,-97.07795197083732,49.801537809850636,-97.07793974632277
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),56,49.80178063365175,-97.07635670894781,49.8017131362102,-97.07642561171518,49.80165239637916,-97.07628986089003,49.80172440574148,-97.0762401929588
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),287,49.80273300202032,-97.07756801400424,49.802715094595726,-97.07742505087236,49.80283560148252,-97.0774619632522,49.80281831971582,-97.07759596973219
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),261,49.802594141341956,-97.07799239347186,49.802626503149426,-97.07783216575604,49.802734948338404,-97.07793212167705,49.80267997064773,-97.07807935670616
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),213,49.80209557389927,-97.07837108822795,49.802180772373454,-97.07838162891392,49.80218395074663,-97.07848912019273,49.80211486164528,-97.07852489983581
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),145,49.80144736925892,-97.07774636534812,49.80139780912081,-97.07795860648558,49.80137539444738,-97.07779377147926,49.801470739319996,-97.07785113958195
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),345,49.80256040091256,-97.0765780640118,49.80249317022971,-97.0764861466561,49.80253740764312,-97.07643141770099,49.80262683639974,-97.07648404686695
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),270,49.8026561624427,-97.07785709482991,49.80270975751228,-97.07772892523698,49.80278720656381,-97.07778564627431,49.80271069219779,-97.07793103723985
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),163,49.80156404403512,-97.0780234908005,49.80156153340816,-97.07820333497654,49.80149456276642,-97.07812982506577,49.80163497544081,-97.07811087765695
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),298,49.80275207845722,-97.07736745368894,49.802744182478165,-97.0772257424249,49.80284746192701,-97.07723602275618,49.802841827885175,-97.07737003802961
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),242,49.80242310755445,-97.07821965091414,49.80248170197077,-97.07815511694876,49.8025467400231,-97.07823980083498,49.80246767827407,-97.07832975202112
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),260,49.802586422836775,-97.07800645312892,49.802606080744326,-97.07789707427574,49.80269756707258,-97.077947284252,49.80266014009922,-97.07808800021581
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),192,49.801849453502776,-97.07831488752707,49.801824458804404,-97.078427280774,49.80191227479869,-97.07830027576675,49.801921454811925,-97.07849386131177
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),326,49.80268840038425,-97.07686535860753,49.802667635127015,-97.07674905261302,49.80273881736372,-97.07667076885141,49.802760523663224,-97.07679824856604
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),249,49.80249169483498,-97.07814629819194,49.8025451890364,-97.0780383318268,49.802640330546645,-97.07817231778337,49.80254201850919,-97.07823193000455
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),156,49.8015120310974,-97.07792260176977,49.801480500517336,-97.07808237296086,49.80145819538343,-97.0780064054004,49.80156813782776,-97.07799681518954
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),57,49.801769891656434,-97.07636468921896,49.80168462715004,-97.07647147799203,49.80165480259028,-97.07630228962256,49.80170374133781,-97.07622991270938
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),55,49.80179146390326,-97.07634902035005,49.801718346175434,-97.0763955506653,49.80168339850196,-97.07627382332419,49.80173266694771,-97.07622134328311
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),320,49.80271530002921,-97.07696791049895,49.80267692044823,-97.07682354787674,49.80278665107541,-97.07678709686556,49.80280469426132,-97.07693872073853
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),314,49.80273513356281,-97.07707425719305,49.80273196750045,-97.07693101938264,49.80275423198309,-97.07687368535885,49.802795557583714,-97.07703562339076
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),160,49.8015407805983,-97.07798146293513,49.80152159606507,-97.07818188083162,49.80147999473224,-97.07807757893217,49.80161243510846,-97.0780536672119
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),57,49.801769891656434,-97.07636468921896,49.80169168932285,-97.07643590170358,49.80164805530739,-97.07631602869422,49.80172972273005,-97.07620653141925
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),116,49.80139026866651,-97.07722423467166,49.801357992511264,-97.07739886340566,49.80128400727644,-97.07742116892597,49.801292866696045,-97.07720770564153
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),226,49.80224836938588,-97.07833521787737,49.802346176904166,-97.07824464762994,49.80239640912502,-97.07837796780629,49.80229530726885,-97.07845736131158
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),167,49.80159720915881,-97.07807648496446,49.80154015974235,-97.07818470195853,49.80165416750431,-97.07818990085998,49.801614040569795,-97.07826903043723
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),51,49.8018356011104,-97.07632122818876,49.80175116365021,-97.07637642227468,49.80173282197335,-97.07622226917222,49.80178431369054,-97.07621024102446
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),122,49.80138792079121,-97.07733486928775,49.801280193932946,-97.07748766827368,49.80129830528005,-97.0773679270418,49.8013901163869,-97.07747857995342
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),305,49.80275118131423,-97.07723833537912,49.80276628915999,-97.07712619052458,49.80282515760008,-97.0770731585951,49.80284218770496,-97.07720223660893
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),259,49.802578547134914,-97.0780203019298,49.802635868077616,-97.07791572678077,49.802706573849974,-97.07799001352939,49.80265962335844,-97.07810476870456
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),243,49.80243325245957,-97.07820997494458,49.80250983281587,-97.07812811962181,49.80257643493821,-97.0782283134089,49.802486959485904,-97.07832119641928
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),32,49.80205705844134,-97.07625690708858,49.80194286652801,-97.0762295842284,49.80198889542172,-97.07609507560981,49.80204107045076,-97.0761304679372
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),352,49.80249884063681,-97.07649102350284,49.80242357934131,-97.0764315948572,49.80248022088181,-97.07627670543178,49.802523936289774,-97.07639035696516
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),258,49.802570516635406,-97.07803393565597,49.802634069313754,-97.07793066346991,49.80268874812528,-97.07800512700457,49.802650599903025,-97.07813034461148
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),153,49.80149224689101,-97.07787649473612,49.80148469399521,-97.07811540236288,49.801400856744756,-97.07797062098892,49.801515485939454,-97.07799970595259
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),165,49.8015803280802,-97.07805043632904,49.80151574223432,-97.07815651544297,49.80163554989653,-97.07812564218692,49.801585902842476,-97.07826287363751
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),127,49.80139167713474,-97.07742694376033,49.801334432612656,-97.07758669945785,49.80130169617502,-97.07745823289486,49.80144907931463,-97.0775688055016
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),48,49.80186946659376,-97.07630355239479,49.80178587041217,-97.07635236861019,49.801775894077885,-97.07617188707431,49.80185297865788,-97.07614676517403
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),271,49.80266218790791,-97.07784117210039,49.80267378166269,-97.07766824206591,49.802810522782956,-97.07779311542762,49.80275215168678,-97.07788031465601
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),182,49.80174066135714,-97.07824024996822,49.801698872855546,-97.07835529019232,49.8018259735517,-97.07830528796163,49.80180154453023,-97.07846217971624
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),248,49.802482258303144,-97.07815756417764,49.80251573361087,-97.07810862173737,49.802610425575445,-97.07819605199442,49.80253672557685,-97.0782611228252
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),355,49.80247044523685,-97.0764574080416,49.80241104592205,-97.07638596766955,49.802478936136716,-97.07626384905275,49.80252276317585,-97.07634233669427
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),326,49.80268840038425,-97.07686535860753,49.80264692573655,-97.07674093706187,49.80274179692618,-97.0766584575618,49.80275788314848,-97.07676735233893
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),217,49.80214309411488,-97.07836579003569,49.80222527965923,-97.07836827380834,49.802247309233884,-97.07849058184622,49.80214898687189,-97.07847552297163
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),316,49.8027293225454,-97.07703845785905,49.80269822529481,-97.0769238925155,49.802805560144385,-97.07684249740929,49.80279003827534,-97.0769741274048
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),163,49.80156404403512,-97.0780234908005,49.80150258666699,-97.07812461832616,49.801621878701745,-97.0781363028994,49.801567945050515,-97.07822427242664
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),302,49.802752812861186,-97.0772936453747,49.802736523137014,-97.07711797137915,49.8028106407468,-97.07713126452968,49.80284983269817,-97.07731290896405
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),107,49.8014077310817,-97.0770605081853,49.80139033459276,-97.07717647212189,49.80134063420799,-97.07715381811695,49.80131184175093,-97.07707512067974
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),31,49.802068970791304,-97.07625670813982,49.80198955631284,-97.07628746138575,49.80196621233659,-97.07610502089464,49.802055266269406,-97.07609615649983
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),306,49.80275022240989,-97.0772199374855,49.80272487428245,-97.07709898997514,49.802838956080976,-97.07702017510023,49.802853676906714,-97.07718579332668
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),310,49.80274431972427,-97.07714668913383,49.80272192165313,-97.07699772205223,49.8028314750089,-97.07700349404601,49.802822712576926,-97.07711196085903
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),96,49.80145115563872,-97.0768692771235,49.80144106296808,-97.07705855822239,49.80133011233289,-97.07697033062365,49.801366374587424,-97.07682143887719
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),135,49.80140840420813,-97.0775721899512,49.80136025456191,-97.07772314625804,49.80133744645924,-97.07762721904537,49.801461802451826,-97.07768624695673
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),328,49.80267791235726,-97.07683221357573,49.80264621700858,-97.07665011234364,49.80270847762159,-97.07664544530077,49.80277120616004,-97.07675012703139
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),208,49.80203602816974,-97.07837046986042,49.80202585617054,-97.07851179794494,49.80212445995351,-97.0783631473429,49.8021120305477,-97.07846324049962
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),320,49.80271530002921,-97.07696791049895,49.80268720437934,-97.07686518320952,49.802757851143994,-97.07678646462435,49.80278118796736,-97.07688154648748
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),359,49.80243089279029,-97.07641625584267,49.802342724564866,-97.07640248301743,49.80240202562863,-97.0762275129599,49.80246010766788,-97.07628042296237
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),158,49.80152607428221,-97.0779524210913,49.80147635044351,-97.07804937942005,49.80158457817398,-97.07805806436146,49.80154229661884,-97.07809409931544
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),302,49.802752812861186,-97.0772936453747,49.802769028633435,-97.07713369030219,49.80284175446956,-97.07718643651104,49.80283940756057,-97.07728066773936
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),41,49.80195046429668,-97.07627315153988,49.80186403998602,-97.07631586813629,49.801847667565156,-97.07623912306141,49.80194025255961,-97.07615795102633
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),335,49.8026354670708,-97.07672108952467,49.80256142345356,-97.07658299013411,49.802623736185545,-97.07655129164365,49.80270107964584,-97.0766441620767
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),156,49.8015120310974,-97.07792260176977,49.80149883593188,-97.07809883597606,49.80143252041442,-97.07801932811135,49.801593289633665,-97.07802993429613
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),349,49.80252606161744,-97.07652689545145,49.802462665815774,-97.076462660074,49.8025050577145,-97.07632698182574,49.8025804270602,-97.07641666287918
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),97,49.801446237549015,-97.07688608815086,49.801433240831834,-97.07700732007473,49.801312286167494,-97.07693612705548,49.80135773116862,-97.07682374832775
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),176,49.801679994695164,-97.07818178081651,49.80163165040164,-97.07832972100861,49.80176248235285,-97.07823049420239,49.80170330928637,-97.07835051658576
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),29,49.80209279314261,-97.07625727662442,49.80200168238374,-97.07625920905002,49.80198192749848,-97.07610583176931,49.80208358996942,-97.07608894087831
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),350,49.80251712312252,-97.07651469335926,49.802448973995375,-97.07642245455382,49.80250924795351,-97.07626877820358,49.802569974897615,-97.07640722243957
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),267,49.80263702301543,-97.07790385171363,49.80268797337553,-97.07784662178511,49.80276436704664,-97.07787529853802,49.80271740734747,-97.07797535074997
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),49,49.80185811229719,-97.07630913875957,49.801783151548534,-97.07629692116986,49.80174777475096,-97.07626107883779,49.801822686015846,-97.07619106302133
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),329,49.80267238993142,-97.0768158588077,49.8026607958233,-97.07667977385796,49.802698013386475,-97.07660289484181,49.80274795714003,-97.07673967866309
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),218,49.80215492782409,-97.0783636634639,49.802242884610315,-97.078332827305,49.80227374078395,-97.07850597883754,49.802187333000134,-97.07852081213139
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),152,49.80148600172847,-97.07786077691524,49.80146341479125,-97.07808451847936,49.80141104378254,-97.07794852276804,49.801545422922246,-97.07796469774453
